rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
9,26,2.82049,0.569096,2.35755,4.95717,20.3461,982.849,0.433313,85.1107
10,26,2.81879,0.536808,2.31402,4.85014,19.7754,983.72,0.435202,84.7586
1,27,2.81963,0.606529,2.3555,5.07272,19.8558,982.825,0.439765,84.9477
2,27,2.82226,0.5386,2.3363,4.90677,20.2571,984.063,0.434842,84.8308
3,27,2.81562,0.609242,2.31487,5.00624,19.8649,982.718,0.43768,85.1653
4,27,2.83929,0.591503,2.3549,4.9429,20.2005,983.459,0.431404,84.8506
5,27,2.81883,0.59482,2.34211,4.92998,20.1092,983.875,0.431591,85.1956
6,27,2.80349,0.565429,2.30828,5.06811,19.9715,980.29,0.438144,85.1622
7,27,2.83352,0.56277,2.37015,4.93268,19.9875,984.724,0.437072,84.9483
8,27,2.82875,0.581336,2.35828,5.05472,20.0599,982.542,0.431868,85.3058
9,27,2.82238,0.586993,2.35073,4.98281,20.4219,979.049,0.437453,85.1856
10,27,2.82035,0.621931,2.31577,5.08364,20.2398,982.798,0.436373,84.9682
1,28,2.81342,0.919422,2.32088,5.02439,20.4545,983.637,0.438401,85.432
2,28,2.83252,0.991794,2.29826,4.95586,19.8305,984.885,0.434751,85.3729
3,28,2.82633,0.941362,2.34644,5.07546,20.1835,983.923,0.432233,85.4586
4,28,2.83024,1.03336,2.33197,4.93073,19.7708,986.231,0.432021,84.7797
5,28,2.82134,0.997931,2.33851,5.12697,20.265,983.631,0.432312,85.3722
6,28,2.81907,0.977878,2.35244,5.09095,20.5466,986.816,0.435286,85.1203
7,28,2.8193,0.94073,2.34914,4.96589,20.0278,983.837,0.434028,85.0011
8,28,2.83143,1.0143,2.29911,4.9531,20.0637,983.392,0.435984,85.3241
9,28,2.82151,0.940809,2.34551,4.98645,20.154,985,0.437519,85.442
10,28,2.83283,0.987565,2.31275,5.00723,20.1653,984.043,0.435773,85.2604
1,29,2.81968,0.664285,2.32698,5.054,20.0064,987.847,0.435965,84.9218
2,29,2.83666,0.6363,2.3384,4.99164,19.8558,983.713,0.438268,85.0852
3,29,2.81342,0.600368,2.32811,4.94176,19.7483,983.614,0.437258,84.7427
4,29,2.81449,0.583538,2.32211,4.88974,20.2774,984.929,0.437602,85.0399
5,29,2.83747,0.618672,2.36641,5.0203,19.8017,985.919,0.439928,84.9133
6,29,2.82644,0.634388,2.30692,4.8841,19.8581,982.669,0.436712,84.9554
7,29,2.82367,0.667316,2.32719,4.92731,20.286,984.192,0.433228,85.0504
8,29,2.81644,0.631632,2.33627,5.00516,19.7769,985.502,0.435917,85.0247
9,29,2.8238,0.628078,2.33909,4.96446,19.9591,986.433,0.436567,84.281
10,29,2.83157,0.656355,2.33877,4.96683,20.1109,986.315,0.440639,84.9715
1,30,2.83062,1.05617,2.3393,4.93541,19.8686,981.645,0.434111,84.8135
2,30,2.81951,1.08276,2.30519,4.94962,20.1054,984.543,0.436368,85.0348
3,30,2.84467,1.14225,2.3657,4.94674,19.7608,987.216,0.43977,85.3683
4,30,2.83436,1.10049,2.33922,4.86362,19.9845,984.41,0.436364,85.1595
5,30,2.82732,1.06193,2.31118,4.98709,19.8822,984.909,0.434433,84.9321
6,30,2.83451,1.04305,2.3602,4.82621,19.9399,981.217,0.435321,85.0183
7,30,2.8126,1.09582,2.32689,4.9179,20.053,984.961,0.436642,85.2016
8,30,2.82621,1.1283,2.36808,4.91972,19.8826,986.763,0.434201,85.1065
9,30,2.82192,1.1246,2.30398,4.98614,19.9246,986.079,0.436596,85.2019
10,30,2.82353,1.07332,2.36062,4.91344,20.0934,981.33,0.435547,85.3909
1,31,2.82168,0.772996,2.32538,4.97279,19.9666,984.405,0.435121,84.8642
