rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
7,25,2.82298,0.635757,2.32211,4.92414,19.8363,983.058,0.440353,84.9242
8,25,2.8194,0.714301,2.34504,4.97148,20.0262,985.892,0.438336,85.2667
9,25,2.82533,0.656545,2.32526,4.94329,20.4158,986.162,0.439464,85.1158
10,25,2.82324,0.637623,2.32605,4.91713,20.021,981.125,0.435063,84.8903
1,26,2.81749,0.579282,2.3116,4.99406,20.1365,981.786,0.439415,85.2506
2,26,2.81691,0.516629,2.35447,4.98072,20.3019,981.902,0.434758,84.9151
3,26,2.81058,0.52281,2.34844,4.91898,19.8299,984.87,0.438253,85.1703
4,26,2.80496,0.538277,2.339,4.98486,20.1991,983.098,0.439439,85.1317
5,26,2.81538,0.513581,2.32022,4.92855,20.2129,982.762,0.43087,84.8503
6,26,2.81059,0.537618,2.33338,4.95647,19.6682,983.431,0.436891,85.3248
7,26,2.81846,0.559373,2.35995,4.96667,19.9792,983.932,0.436668,85.1968
8,26,2.80538,0.515128,2.34584,4.92372,20.3977,982.244,0.436482,84.8319
9,26,2.81551,0.558998,2.35582,5.04881,20.219,984.68,0.432796,85.1169
10,26,2.81429,0.553592,2.33165,5.01643,19.8565,982.77,0.435846,84.902
1,27,2.82319,0.594498,2.35285,5.01787,19.921,981.473,0.440153,84.9987
2,27,2.81123,0.567027,2.32725,4.99005,19.8784,978.731,0.436977,85.2935
3,27,2.81187,0.614847,2.31637,5.02848,19.9531,983.449,0.437531,85.2391
4,27,2.82554,0.590459,2.33437,4.96439,19.7544,984.285,0.436117,85.1099
5,27,2.806,0.592916,2.33663,4.90089,19.9963,982.803,0.436839,85.1404
6,27,2.81565,0.619372,2.31034,5.02786,19.8772,979.828,0.438696,85.2248
7,27,2.836,0.586451,2.37775,5.02375,19.8307,983.037,0.437596,85.0624
8,27,2.82716,0.576763,2.34087,4.98881,20.1092,982.975,0.434766,85.3213
9,27,2.81959,0.59067,2.33409,4.9694,20.1682,980.649,0.43562,85.3017
10,27,2.82387,0.628086,2.31601,4.97408,20.1716,982.367,0.436996,84.9467
1,28,2.80913,0.90993,2.33585,4.99986,20.0323,986.787,0.435094,85.1342
2,28,2.82815,0.973589,2.31169,4.93741,19.757,984.073,0.434575,85.1994
3,28,2.8277,0.964663,2.33956,4.99776,20.2127,983.853,0.434786,85.4549
4,28,2.82181,0.945488,2.32174,4.96356,19.7712,982.443,0.436418,85.1732
5,28,2.81363,0.95815,2.34511,5.16588,19.8447,981.824,0.43517,85.169
6,28,2.81485,0.956689,2.34574,5.0562,19.9717,983.65,0.435015,85.1498
7,28,2.8259,0.936814,2.35842,5.03958,20.1432,981.212,0.439256,85.1772
8,28,2.82276,1.00144,2.31054,4.90834,19.9654,986.033,0.436999,85.0984
9,28,2.8059,0.90313,2.3418,4.95902,19.9547,982.41,0.434841,85.1023
10,28,2.82844,0.948758,2.30718,4.99637,20.0549,982.317,0.437756,85.3905
1,29,2.81564,0.601568,2.3283,4.90343,19.633,985.755,0.438762,84.5738
2,29,2.82863,0.679212,2.32808,4.96579,19.5124,983.082,0.439984,85.2664
3,29,2.8132,0.62878,2.32967,4.91605,19.8393,983.497,0.438339,84.9571
4,29,2.81624,0.63888,2.32701,4.93912,20.1032,982.548,0.438049,85.1317
5,29,2.8195,0.655288,2.34014,5.04421,20.0206,984.902,0.439874,85.3339
6,29,2.81526,0.653095,2.33732,4.96132,20.3411,982.097,0.435748,84.9738
7,29,2.81347,0.659424,2.35079,4.85931,20.0708,983.995,0.438497,85.0574
8,29,2.81377,0.605351,2.36311,5.01617,19.8301,984.26,0.43905,84.936
9,29,2.81762,0.614007,2.32109,4.9342,19.7227,984.212,0.439184,84.8937
10,29,2.82825,0.6345,2.3475,4.93741,19.9917,984.566,0.442045,85.0683
1,30,2.8214,1.04904,2.32737,4.8984,19.9762,981.716,0.436494,85.0574
